series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
frontend-development-101,en,content-ready,01-what-is-frontend-development,content/frontend-development-101/en/01-what-is-frontend-development.md,true,672,7,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,02-html-and-css-basics,content/frontend-development-101/en/02-html-and-css-basics.md,true,622,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,03-javascript-basics,content/frontend-development-101/en/03-javascript-basics.md,true,611,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,04-components-and-state,content/frontend-development-101/en/04-components-and-state.md,true,639,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,05-routing-and-pages,content/frontend-development-101/en/05-routing-and-pages.md,true,570,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,06-api-calls-and-async,content/frontend-development-101/en/06-api-calls-and-async.md,true,601,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,07-forms-and-validation,content/frontend-development-101/en/07-forms-and-validation.md,true,624,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,08-styling-and-design-system,content/frontend-development-101/en/08-styling-and-design-system.md,true,621,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,09-build-tools-and-bundling,content/frontend-development-101/en/09-build-tools-and-bundling.md,true,705,9,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
frontend-development-101,en,content-ready,10-building-a-small-frontend-app,content/frontend-development-101/en/10-building-a-small-frontend-app.md,true,721,8,0,,,,,Has code examples but references lack companion GitHub repo (frontend-development-101),,,pass,pass
functional-programming-101,ko,content-ready,01-what-is-fp,content/functional-programming-101/ko/01-what-is-fp.md,true,566,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,02-pure-functions,content/functional-programming-101/ko/02-pure-functions.md,true,593,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,03-immutable-data,content/functional-programming-101/ko/03-immutable-data.md,true,591,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,04-higher-order-functions,content/functional-programming-101/ko/04-higher-order-functions.md,true,579,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,05-map-filter-reduce,content/functional-programming-101/ko/05-map-filter-reduce.md,true,562,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,06-closure-and-partial,content/functional-programming-101/ko/06-closure-and-partial.md,true,570,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,07-recursion,content/functional-programming-101/ko/07-recursion.md,true,568,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,08-lazy-evaluation,content/functional-programming-101/ko/08-lazy-evaluation.md,true,548,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,09-function-composition,content/functional-programming-101/ko/09-function-composition.md,true,574,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,ko,content-ready,10-oop-and-fp-balance,content/functional-programming-101/ko/10-oop-and-fp-balance.md,true,621,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,en,content-ready,01-what-is-fp,content/functional-programming-101/en/01-what-is-fp.md,true,798,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,en,content-ready,02-pure-functions,content/functional-programming-101/en/02-pure-functions.md,true,872,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (functional-programming-101),,,low,triage-when-publishing
functional-programming-101,en,content-ready,03-immutable-data,content/functional-programming-101/en/03-immutable-data.md,true,839,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,en,content-ready,04-higher-order-functions,content/functional-programming-101/en/04-higher-order-functions.md,true,833,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,en,content-ready,05-map-filter-reduce,content/functional-programming-101/en/05-map-filter-reduce.md,true,812,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (functional-programming-101),,,low,triage-when-publishing
functional-programming-101,en,content-ready,06-closure-and-partial,content/functional-programming-101/en/06-closure-and-partial.md,true,844,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (functional-programming-101),,,low,triage-when-publishing
functional-programming-101,en,content-ready,07-recursion,content/functional-programming-101/en/07-recursion.md,true,822,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (functional-programming-101),,,low,triage-when-publishing
functional-programming-101,en,content-ready,08-lazy-evaluation,content/functional-programming-101/en/08-lazy-evaluation.md,true,842,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
functional-programming-101,en,content-ready,09-function-composition,content/functional-programming-101/en/09-function-composition.md,true,830,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (functional-programming-101),,,low,triage-when-publishing
functional-programming-101,en,content-ready,10-oop-and-fp-balance,content/functional-programming-101/en/10-oop-and-fp-balance.md,true,877,8,0,,,,,Has code examples but references lack companion GitHub repo (functional-programming-101),,,pass,pass
git-github-101,ko,publish-ready,01-what-is-git,content/git-github-101/ko/01-what-is-git.md,true,1052,7,1,,,,Code block at line 53 missing language tag,Has code examples but references lack companion GitHub repo (git-github-101),,,medium,needs-light-edit
git-github-101,ko,publish-ready,02-first-commit,content/git-github-101/ko/02-first-commit.md,true,994,12,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,03-status-diff-log,content/git-github-101/ko/03-status-diff-log.md,true,1312,16,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,04-branch-basics,content/git-github-101/ko/04-branch-basics.md,true,1244,19,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,05-merge-and-conflict,content/git-github-101/ko/05-merge-and-conflict.md,true,1447,21,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,06-github-repository,content/git-github-101/ko/06-github-repository.md,true,1626,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,07-pull-request,content/git-github-101/ko/07-pull-request.md,true,1210,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,08-issue-and-project,content/git-github-101/ko/08-issue-and-project.md,true,1302,6,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,09-good-commit-message,content/git-github-101/ko/09-good-commit-message.md,true,1118,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,ko,publish-ready,10-real-world-workflow,content/git-github-101/ko/10-real-world-workflow.md,true,1492,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,01-what-is-git,content/git-github-101/en/01-what-is-git.md,true,1426,7,1,,,,Code block at line 54 missing language tag,Has code examples but references lack companion GitHub repo (git-github-101),,,medium,needs-light-edit
git-github-101,en,publish-ready,02-first-commit,content/git-github-101/en/02-first-commit.md,true,1379,12,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,03-status-diff-log,content/git-github-101/en/03-status-diff-log.md,true,1696,16,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,04-branch-basics,content/git-github-101/en/04-branch-basics.md,true,1878,19,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,05-merge-and-conflict,content/git-github-101/en/05-merge-and-conflict.md,true,2123,21,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,06-github-repository,content/git-github-101/en/06-github-repository.md,true,2296,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,07-pull-request,content/git-github-101/en/07-pull-request.md,true,1712,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,08-issue-and-project,content/git-github-101/en/08-issue-and-project.md,true,1802,6,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,09-good-commit-message,content/git-github-101/en/09-good-commit-message.md,true,1582,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
git-github-101,en,publish-ready,10-real-world-workflow,content/git-github-101/en/10-real-world-workflow.md,true,2105,9,1,,,,,Has code examples but references lack companion GitHub repo (git-github-101),,,pass,pass
github-actions-101,ko,content-ready,01-what-is-github-actions,content/github-actions-101/ko/01-what-is-github-actions.md,true,352,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,02-workflow-and-job,content/github-actions-101/ko/02-workflow-and-job.md,true,339,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,03-triggers,content/github-actions-101/ko/03-triggers.md,true,323,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,04-python-test-automation,content/github-actions-101/ko/04-python-test-automation.md,true,318,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,05-lint-and-typecheck,content/github-actions-101/ko/05-lint-and-typecheck.md,true,339,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,06-build-artifact,content/github-actions-101/ko/06-build-artifact.md,true,296,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,07-docker-build,content/github-actions-101/ko/07-docker-build.md,true,325,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,08-deploy-automation,content/github-actions-101/ko/08-deploy-automation.md,true,321,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,09-secret-management,content/github-actions-101/ko/09-secret-management.md,true,363,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,ko,content-ready,10-real-world-cicd-pipeline,content/github-actions-101/ko/10-real-world-cicd-pipeline.md,true,363,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,01-what-is-github-actions,content/github-actions-101/en/01-what-is-github-actions.md,true,589,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,02-workflow-and-job,content/github-actions-101/en/02-workflow-and-job.md,true,547,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,03-triggers,content/github-actions-101/en/03-triggers.md,true,526,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,04-python-test-automation,content/github-actions-101/en/04-python-test-automation.md,true,507,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,05-lint-and-typecheck,content/github-actions-101/en/05-lint-and-typecheck.md,true,499,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,06-build-artifact,content/github-actions-101/en/06-build-artifact.md,true,477,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,07-docker-build,content/github-actions-101/en/07-docker-build.md,true,491,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,08-deploy-automation,content/github-actions-101/en/08-deploy-automation.md,true,508,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,09-secret-management,content/github-actions-101/en/09-secret-management.md,true,621,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
github-actions-101,en,content-ready,10-real-world-cicd-pipeline,content/github-actions-101/en/10-real-world-cicd-pipeline.md,true,633,6,0,,,,,Has code examples but references lack companion GitHub repo (github-actions-101),,,pass,pass
harness-engineering-101,ko,content-ready,01-what-is-harness-engineering,content/harness-engineering-101/ko/01-what-is-harness-engineering.md,true,1274,4,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,02-task-harness,content/harness-engineering-101/ko/02-task-harness.md,true,1066,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,03-context-harness,content/harness-engineering-101/ko/03-context-harness.md,true,963,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,04-constraint-harness,content/harness-engineering-101/ko/04-constraint-harness.md,true,850,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,05-tool-harness,content/harness-engineering-101/ko/05-tool-harness.md,true,860,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,06-test-harness,content/harness-engineering-101/ko/06-test-harness.md,true,754,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,07-feedback-loop,content/harness-engineering-101/ko/07-feedback-loop.md,true,711,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,08-approval-gate,content/harness-engineering-101/ko/08-approval-gate.md,true,672,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,09-observability,content/harness-engineering-101/ko/09-observability.md,true,620,7,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,ko,content-ready,10-production-harness,content/harness-engineering-101/ko/10-production-harness.md,true,607,6,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,01-what-is-harness-engineering,content/harness-engineering-101/en/01-what-is-harness-engineering.md,true,1605,4,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,02-task-harness,content/harness-engineering-101/en/02-task-harness.md,true,1153,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,03-context-harness,content/harness-engineering-101/en/03-context-harness.md,true,1205,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,04-constraint-harness,content/harness-engineering-101/en/04-constraint-harness.md,true,1027,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,05-tool-harness,content/harness-engineering-101/en/05-tool-harness.md,true,1044,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,06-test-harness,content/harness-engineering-101/en/06-test-harness.md,true,864,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,07-feedback-loop,content/harness-engineering-101/en/07-feedback-loop.md,true,805,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,08-approval-gate,content/harness-engineering-101/en/08-approval-gate.md,true,829,5,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,09-observability,content/harness-engineering-101/en/09-observability.md,true,780,7,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
harness-engineering-101,en,content-ready,10-production-harness,content/harness-engineering-101/en/10-production-harness.md,true,791,6,4,,missing questions block | missing checklist,,,Has code examples but references lack companion GitHub repo (harness-engineering-101),,,low,triage-when-publishing
incident-response-101,ko,content-ready,01-what-is-incident,content/incident-response-101/ko/01-what-is-incident.md,true,235,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,02-severity,content/incident-response-101/ko/02-severity.md,true,246,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,03-initial-response,content/incident-response-101/ko/03-initial-response.md,true,234,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,04-communication,content/incident-response-101/ko/04-communication.md,true,261,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,05-timeline,content/incident-response-101/ko/05-timeline.md,true,253,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,06-root-cause-analysis,content/incident-response-101/ko/06-root-cause-analysis.md,true,254,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,07-mitigation-and-resolution,content/incident-response-101/ko/07-mitigation-and-resolution.md,true,247,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,08-postmortem,content/incident-response-101/ko/08-postmortem.md,true,245,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,09-prevention,content/incident-response-101/ko/09-prevention.md,true,257,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,ko,content-ready,10-incident-runbook,content/incident-response-101/ko/10-incident-runbook.md,true,286,7,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,01-what-is-incident,content/incident-response-101/en/01-what-is-incident.md,true,410,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,02-severity,content/incident-response-101/en/02-severity.md,true,406,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,03-initial-response,content/incident-response-101/en/03-initial-response.md,true,384,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,04-communication,content/incident-response-101/en/04-communication.md,true,422,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,05-timeline,content/incident-response-101/en/05-timeline.md,true,429,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,06-root-cause-analysis,content/incident-response-101/en/06-root-cause-analysis.md,true,455,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,07-mitigation-and-resolution,content/incident-response-101/en/07-mitigation-and-resolution.md,true,419,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,08-postmortem,content/incident-response-101/en/08-postmortem.md,true,407,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,09-prevention,content/incident-response-101/en/09-prevention.md,true,426,6,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
incident-response-101,en,content-ready,10-incident-runbook,content/incident-response-101/en/10-incident-runbook.md,true,473,7,0,,,,,Has code examples but references lack companion GitHub repo (incident-response-101),,,pass,pass
information-security-101,ko,content-ready,01-what-is-information-security,content/information-security-101/ko/01-what-is-information-security.md,true,448,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,02-authentication-and-authorization,content/information-security-101/ko/02-authentication-and-authorization.md,true,449,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,03-cryptography-and-hash,content/information-security-101/ko/03-cryptography-and-hash.md,true,406,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,04-tls-and-certificates,content/information-security-101/ko/04-tls-and-certificates.md,true,398,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,05-web-security-basics,content/information-security-101/ko/05-web-security-basics.md,true,385,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,06-sql-injection-and-xss,content/information-security-101/ko/06-sql-injection-and-xss.md,true,379,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,07-secret-management,content/information-security-101/ko/07-secret-management.md,true,382,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,08-least-privilege,content/information-security-101/ko/08-least-privilege.md,true,377,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,09-logging-and-audit,content/information-security-101/ko/09-logging-and-audit.md,true,384,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,ko,content-ready,10-incident-response,content/information-security-101/ko/10-incident-response.md,true,386,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,01-what-is-information-security,content/information-security-101/en/01-what-is-information-security.md,true,792,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,02-authentication-and-authorization,content/information-security-101/en/02-authentication-and-authorization.md,true,758,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,03-cryptography-and-hash,content/information-security-101/en/03-cryptography-and-hash.md,true,693,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,04-tls-and-certificates,content/information-security-101/en/04-tls-and-certificates.md,true,657,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,05-web-security-basics,content/information-security-101/en/05-web-security-basics.md,true,665,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,06-sql-injection-and-xss,content/information-security-101/en/06-sql-injection-and-xss.md,true,655,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,07-secret-management,content/information-security-101/en/07-secret-management.md,true,659,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,08-least-privilege,content/information-security-101/en/08-least-privilege.md,true,624,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,09-logging-and-audit,content/information-security-101/en/09-logging-and-audit.md,true,658,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
information-security-101,en,content-ready,10-incident-response,content/information-security-101/en/10-incident-response.md,true,673,8,0,,,,,Has code examples but references lack companion GitHub repo (information-security-101),,,pass,pass
korean-ai-stack-101,ko,publish-ready,01-korean-embedding-models,content/korean-ai-stack-101/ko/01-korean-embedding-models.md,true,826,2,5,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,medium,needs-light-edit
korean-ai-stack-101,ko,publish-ready,02-kosimcse-similarity,content/korean-ai-stack-101/ko/02-kosimcse-similarity.md,true,1011,7,5,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,ko,publish-ready,03-bge-m3-multilingual,content/korean-ai-stack-101/ko/03-bge-m3-multilingual.md,true,1196,7,5,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,ko,publish-ready,04-clova-ocr,content/korean-ai-stack-101/ko/04-clova-ocr.md,true,1218,7,5,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,ko,publish-ready,05-hyperclova-solar-api,content/korean-ai-stack-101/ko/05-hyperclova-solar-api.md,true,1223,7,5,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,ko,publish-ready,06-korean-rag-pipeline,content/korean-ai-stack-101/ko/06-korean-rag-pipeline.md,true,1097,6,5,,missing mental model blockquote (> ...),,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,medium,needs-light-edit
korean-ai-stack-101,en,publish-ready,01-korean-embedding-models,content/korean-ai-stack-101/en/01-korean-embedding-models.md,true,740,1,5,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,en,publish-ready,02-kosimcse-similarity,content/korean-ai-stack-101/en/02-kosimcse-similarity.md,true,1204,7,4,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,en,publish-ready,03-bge-m3-multilingual,content/korean-ai-stack-101/en/03-bge-m3-multilingual.md,true,1449,7,4,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,en,publish-ready,04-clova-ocr,content/korean-ai-stack-101/en/04-clova-ocr.md,true,1467,7,4,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,en,publish-ready,05-hyperclova-solar-api,content/korean-ai-stack-101/en/05-hyperclova-solar-api.md,true,1442,7,4,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
korean-ai-stack-101,en,publish-ready,06-korean-rag-pipeline,content/korean-ai-stack-101/en/06-korean-rag-pipeline.md,true,1637,6,4,,,,,Has code examples but references lack companion GitHub repo (korean-ai-stack-101),,,pass,pass
kubernetes-101,ko,content-ready,01-what-is-kubernetes,content/kubernetes-101/ko/01-what-is-kubernetes.md,true,268,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
